"","state","year","years_since_other_party","change_counter","years_till_change","change_within_4years","change_next_year","Population","LF_population","LF_population_percent","employed_population","participation_rate","unemployed_population","unemployment_rate","gdp_change","gdp","gdp_pchange","gdp_ma8","gdp_ma4","uer_ma8","uer_ma4","gdp_ma4_8_diff","uer_ma4_8_diff"
"769","Minnesota",1997,6,10,2,FALSE,FALSE,3585081.08333333,2679536.58333333,74.725,2592096.91666667,72.3,87439.6666666667,3.25833333333333,9006.89999999999,156649.5,5.75,133965.025,144432.7,4.378125,3.74583333333333,10467.6749999999,-0.632291666666667
"770","Minnesota",1998,7,10,1,FALSE,FALSE,3626468.5,2711685.83333333,74.7916666666667,2638875.08333333,72.7666666666667,72810.75,2.675,1785.29000000001,158434.79,1.13,138759.62375,150362.6225,4.115625,3.4,11602.9987499999,-0.715625
"771","Minnesota",1999,0,11,1,TRUE,TRUE,3678689.33333333,2756846.83333333,74.925,2680189.16666667,72.8666666666667,76657.6666666667,2.775,5538.53,163973.32,3.38,144247.96375,156675.0525,3.81666666666667,3.1625,12427.0887499999,-0.654166666666667
"772","Minnesota",2000,0,12,1,TRUE,TRUE,3730567.25,2812827.25,75.4,2724218.83333333,73.025,88608.4166666667,3.14166666666667,10984.67,174957.99,6.28,150270.55,163503.9,3.56875,2.9625,13233.3499999999,-0.60625
"773","Minnesota",2001,0,13,1,TRUE,TRUE,3780198.41666667,2845279.75,75.2666666666667,2737715.83333333,72.4166666666667,107563.916666667,3.775,54.2799999999988,175012.27,0.03,156263.64625,168094.5925,3.41875,3.09166666666667,11830.9462499999,-0.327083333333333
"774","Minnesota",2002,0,14,1,TRUE,TRUE,3823097.91666667,2859909.83333333,74.8166666666667,2731168.25,71.4416666666667,128741.583333333,4.49166666666667,4564.03,179576.3,2.54,161871.29625,173379.97,3.47291666666667,3.54583333333333,11508.6737499999,0.0729166666666674
"775","Minnesota",2003,0,15,NA,NA,NA,3859916.08333333,2874498.66666667,74.475,2734140.08333333,70.8416666666667,140358.583333333,4.88333333333333,8224.76000000001,187801.06,4.38,168005.97875,179336.905,3.61770833333333,4.07291666666667,11330.9262499999,0.455208333333335
"776","Minnesota",2004,1,15,NA,NA,NA,3893414.25,2879898.75,73.975,2745235.5,70.5166666666667,134663.25,4.675,7786.34,195587.4,3.98,173999.07875,184494.2575,3.709375,4.45625,10495.17875,0.746875000000002
"777","Minnesota",2005,2,15,NA,NA,NA,3928816.83333333,2880319.58333333,73.3166666666667,2763241.83333333,70.3333333333333,117077.75,4.06666666666667,5299.86000000002,200887.26,2.64,179528.79875,190963.005,3.81041666666667,4.52916666666667,11434.20625,0.718750000000003
"778","Minnesota",2006,3,15,NA,NA,NA,3971808,2887836.16666667,72.7,2772055.16666667,69.7916666666667,115781,3.99166666666667,-88.820000000007,200798.44,-0.04,184824.255,196268.54,3.975,4.40416666666667,11444.285,0.429166666666669
"779","Minnesota",2007,4,15,NA,NA,NA,4013094.83333333,2906166.5,72.4166666666667,2773811,69.1166666666667,132355.5,4.55,891.220000000001,201689.66,0.44,189538.7975,199740.69,4.196875,4.32083333333333,10201.8925,0.123958333333336
"780","Minnesota",2008,5,15,NA,NA,NA,4050169.66666667,2925505.41666667,72.2333333333333,2766048.58333333,68.3,159456.833333333,5.44166666666667,1853.01999999999,203542.68,0.91,193111.88375,201729.51,4.484375,4.5125,8617.62625,0.0281250000000028
"781","Minnesota",2009,6,15,NA,NA,NA,4083410.16666667,2942210.66666667,72.0416666666667,2713817.75,66.45,228392.916666667,7.76666666666667,-7423.79999999999,196118.88,-3.79,195750.21,200537.415,4.98333333333333,5.4375,4787.20500000002,0.454166666666669
"782","Minnesota",2010,7,15,NA,NA,NA,4115540,2938652.5,71.4,2721572.08333333,66.125,217080.416666667,7.39166666666667,6757.25,202876.13,3.33,198662.68875,201056.8375,5.34583333333333,6.2875,2394.14875000002,0.941666666666669
"783","Mississippi",1977,-40,0,14,FALSE,FALSE,1690583.33333333,995522.916666667,58.8833333333333,922690.833333333,54.575,72832.0833333333,7.31666666666667,NA,34360.2,NA,NA,NA,NA,NA,NA,NA
"784","Mississippi",1978,-41,0,13,FALSE,FALSE,1722000,1012380.83333333,58.7916666666667,942261.333333333,54.7083333333333,70119.5,6.925,1002.10000000001,35362.3,2.83,NA,NA,NA,NA,NA,NA
"785","Mississippi",1979,-42,0,12,FALSE,FALSE,1748333.33333333,1029036.91666667,58.8583333333333,969532.666666667,55.4416666666667,59504.25,5.76666666666667,1352.1,36714.4,3.68,NA,NA,NA,NA,NA,NA
"786","Mississippi",1980,-43,0,11,FALSE,FALSE,1771000,1056844.5,59.6833333333333,978222,55.2416666666667,78622.5,7.425,-682.599999999999,36031.8,-1.89,NA,35617.175,NA,6.85833333333333,NA,NA
"787","Mississippi",1981,-44,0,10,FALSE,FALSE,1794583.33333333,1059543.58333333,59.0333333333333,969235.25,54.025,90308.3333333333,8.53333333333333,1238.1,37269.9,3.32,NA,36344.6,NA,7.1625,NA,NA
"788","Mississippi",1982,-45,0,9,FALSE,FALSE,1814083.33333333,1063612,58.625,945908.833333333,52.1333333333333,117703.166666667,11.0583333333333,-1179.5,36090.4,-3.27,NA,36526.625,NA,8.19583333333333,NA,NA
"789","Mississippi",1983,-46,0,8,FALSE,FALSE,1825750,1060761,58.1083333333333,932831.416666667,51.0833333333333,127929.583333333,12.0416666666667,767,36857.4,2.08,NA,36562.375,NA,9.76458333333333,NA,NA
"790","Mississippi",1984,-47,0,7,FALSE,FALSE,1840416.66666667,1076920.83333333,58.5166666666667,963476.916666667,52.3416666666667,113443.916666667,10.5333333333333,2521.7,39379.1,6.4,36508.1875,37399.2,8.7,10.5416666666667,891.012499999997,1.84166666666667
"791","Mississippi",1985,-48,0,6,FALSE,FALSE,1864583.33333333,1123761.41666667,60.2583333333333,1007191.33333333,54.0083333333333,116570.083333333,10.3583333333333,1094.5,40473.6,2.7,37272.3625,38200.125,9.08020833333333,10.9979166666667,927.762500000004,1.91770833333333
"792","Mississippi",1986,-49,0,5,FALSE,FALSE,1868583.33333333,1152765.16666667,61.6916666666667,1021234.66666667,54.6583333333333,131530.5,11.4083333333333,95.2000000000044,40568.8,0.23,37923.175,39319.725,9.640625,11.0854166666667,1396.55,1.44479166666667
"793","Mississippi",1987,-50,0,4,FALSE,FALSE,1877166.66666667,1149891.25,61.25,1035275.33333333,55.1416666666667,114615.916666667,9.96666666666667,2659.8,43228.6,6.15,38737.45,40912.525,10.165625,10.5666666666667,2175.07500000001,0.401041666666666
"794","Mississippi",1988,-51,0,3,FALSE,FALSE,1885666.66666667,1145884.33333333,60.7666666666667,1049209.91666667,55.625,96674.4166666667,8.41666666666667,1023.6,44252.2,2.31,39765,42130.8,10.2895833333333,10.0375,2365.8,-0.252083333333335
"795","Mississippi",1989,-52,0,2,FALSE,FALSE,1893583.33333333,1166385.66666667,61.6083333333333,1074804,56.7666666666667,91581.6666666667,7.85,416.800000000003,44669,0.93,40689.8875,43179.65,10.2041666666667,9.41041666666667,2489.7625,-0.793750000000001
"796","Mississippi",1990,-53,0,1,FALSE,FALSE,1894245.83333333,1183688.41666667,62.4833333333333,1093665.25,57.7416666666667,90023.1666666667,7.59166666666667,183.5,44852.5,0.41,41785.15,44250.575,9.77083333333334,8.45625,2465.42500000001,-1.31458333333333
"797","Mississippi",1991,-54,0,0,FALSE,FALSE,1915134.91666667,1184437.58333333,61.8416666666667,1083032.33333333,56.5666666666667,101405.25,8.54166666666667,988.300000000003,45840.8,2.16,42908.075,44903.625,9.33333333333334,8.1,1995.55000000001,-1.23333333333333
"798","Mississippi",1992,0,1,8,FALSE,FALSE,1928941,1190115.83333333,61.6916666666667,1094296.66666667,56.7333333333333,95819.1666666667,8.04166666666667,2476.6,48317.4,5.13,44025.3625,45919.925,9.021875,8.00625,1894.5625,-1.015625
"799","Mississippi",1993,1,1,7,FALSE,FALSE,1950747.08333333,1215271.91666667,62.2916666666667,1134674.66666667,58.1666666666667,80597.25,6.625,2122.7,50440.1,4.21,45271.175,47362.7,8.55520833333334,7.7,2091.525,-0.855208333333335
"800","Mississippi",1994,2,1,6,FALSE,FALSE,1975803.08333333,1248641.75,63.1916666666667,1170510.91666667,59.2333333333333,78130.8333333333,6.26666666666667,3412.2,53852.3,6.34,46931.6125,49612.65,7.9125,7.36875,2681.03750000001,-0.543750000000003
"801","Mississippi",1995,3,1,5,FALSE,FALSE,2002192.33333333,1258708.5,62.8833333333333,1180477.08333333,58.95,78231.4166666667,6.21666666666667,2675.39999999999,56527.7,4.73,48594,52284.375,7.44375,6.7875,3690.37500000001,-0.656250000000002
"802","Mississippi",1996,4,1,4,FALSE,FALSE,2025415.08333333,1264494.5,62.4333333333333,1188307.41666667,58.6833333333333,76187.0833333333,6.025,1701.9,58229.6,2.92,50341.175,54762.425,7.14479166666667,6.28333333333333,4421.25000000001,-0.861458333333336
"803","Mississippi",1997,5,1,3,FALSE,FALSE,2046887.83333333,1272973.83333333,62.1833333333333,1200379.08333333,58.6416666666667,72594.75,5.70833333333333,1645.2,59874.8,2.75,52241.9,57121.1,6.87708333333334,6.05416666666667,4879.20000000001,-0.82291666666667
"804","Mississippi",1998,6,1,2,FALSE,FALSE,2067693.75,1274884.16666667,61.6666666666667,1207946.41666667,58.4333333333333,66937.75,5.26666666666667,-268.380000000005,59606.42,-0.45,54086.14,58559.63,6.58645833333334,5.80416666666667,4473.49000000002,-0.782291666666669
"805","Mississippi",1999,7,1,1,FALSE,FALSE,2084666.5,1286844.83333333,61.725,1221048.83333333,58.575,65796,5.11666666666667,1661.53,61267.95,2.71,56014.53375,59744.6925,6.15833333333334,5.52916666666667,3730.15875000002,-0.629166666666669
"806","Mississippi",2000,0,2,4,TRUE,FALSE,2096381.16666667,1319159.91666667,62.9333333333333,1248337.33333333,59.5416666666667,70822.5833333333,5.35833333333333,356.360000000001,61624.31,0.58,57677.8975,60593.37,5.82291666666667,5.3625,2915.47250000002,-0.460416666666669
"807","Mississippi",2001,-1,2,3,TRUE,FALSE,2104189.5,1293988.33333333,61.5,1222432.5,58.1,71555.8333333333,5.53333333333333,-676.970000000001,60947.34,-1.11,58991.3025,60861.505,5.68645833333334,5.31875,1870.20250000001,-0.367708333333336
"808","Mississippi",2002,-2,2,2,TRUE,FALSE,2111954.25,1286234.16666667,60.9166666666667,1201338.25,56.875,84895.9166666667,6.6,663.68,61611.02,1.08,59961.1425,61362.655,5.728125,5.65208333333334,1401.51250000002,-0.0760416666666694
"809","Mississippi",2003,-3,2,1,TRUE,FALSE,2120642.33333333,1300942.83333333,61.3333333333333,1218821.08333333,57.4666666666667,82121.75,6.3,2578.17000000001,64189.19,4.02,60918.82875,62092.965,5.73854166666667,5.94791666666667,1174.13625000002,0.209374999999998
"810","Mississippi",2004,0,3,NA,NA,NA,2135239.16666667,1313041.91666667,61.5,1232198.08333333,57.7083333333333,80843.8333333333,6.15833333333333,1390.03,65579.22,2.12,61837.53125,63081.6925,5.75520833333334,6.14791666666667,1244.16125000002,0.392708333333331
"811","Mississippi",2005,1,3,NA,NA,NA,2143324,1317294.58333333,61.4583333333333,1218788.5,56.8666666666667,98506.0833333333,7.5,1132.34,66711.56,1.7,62692.12625,64522.7475,5.97916666666667,6.63958333333334,1830.62125000001,0.660416666666666
"812","Mississippi",2006,2,3,NA,NA,NA,2148646.16666667,1290012.25,60.0416666666667,1205603,56.1166666666667,84409.25,6.55833333333333,1809.65000000001,68521.21,2.64,63806.475,66250.295,6.140625,6.62916666666667,2443.82,0.488541666666665
"813","Mississippi",2007,3,3,NA,NA,NA,2171647.66666667,1303702.75,60.0416666666667,1224337,56.3833333333333,79365.75,6.09166666666667,1763.26999999999,70284.48,2.51,64933.54125,67774.1175,6.2625,6.57708333333334,2840.57624999999,0.314583333333331
"814","Mississippi",2008,4,3,NA,NA,NA,2186905.91666667,1307001.58333333,59.7666666666667,1220769.5,55.8166666666667,86232.0833333333,6.6,3002.96000000001,73287.44,4.1,66391.4325,69701.1725,6.41770833333334,6.6875,3309.73999999999,0.269791666666665
"815","Mississippi",2009,5,3,NA,NA,NA,2199695.58333333,1269508.91666667,57.7083333333333,1149253.08333333,52.2416666666667,120255.833333333,9.475,-3535.02,69752.42,-5.07,67492.0675,70461.3875,6.91041666666667,7.18125,2969.31999999998,0.270833333333331
"816","Mississippi",2010,6,3,NA,NA,NA,2228045.91666667,1306018.41666667,58.6166666666667,1170829.83333333,52.5416666666667,135188.583333333,10.3583333333333,373.809999999998,70126.23,0.53,68556.46875,70862.6425,7.38020833333334,8.13125,2306.17374999997,0.751041666666665
"817","Missouri",1977,0,4,4,TRUE,FALSE,3535000,2218440,62.7333333333333,2084089.25,58.9416666666667,134350.75,6.05,NA,92536.4,NA,NA,NA,NA,NA,NA,NA
"818","Missouri",1978,-1,4,3,TRUE,FALSE,3581750,2254976.83333333,62.9583333333333,2144854.66666667,59.9,110122.166666667,4.88333333333333,4464.3,97000.7,4.6,NA,NA,NA,NA,NA,NA
"819","Missouri",1979,-2,4,2,TRUE,FALSE,3620750,2281165.58333333,63.0083333333333,2170947.41666667,59.95,110218.166666667,4.84166666666667,2382,99382.7,2.4,NA,NA,NA,NA,NA,NA
"820","Missouri",1980,-3,4,1,TRUE,FALSE,3660916.66666667,2306615.58333333,63,2139862,58.4583333333333,166753.583333333,7.225,-3860.3,95522.4,-4.04,NA,96110.55,NA,5.75,NA,NA
"821","Missouri",1981,0,5,12,FALSE,FALSE,3687250,2321655.83333333,62.9666666666667,2144737.33333333,58.175,176918.5,7.64166666666667,1218,96740.4,1.26,NA,97161.55,NA,6.14791666666667,NA,NA
"822","Missouri",1982,1,5,11,FALSE,FALSE,3702166.66666667,2326136.83333333,62.8333333333333,2111767.75,57.0416666666667,214369.083333333,9.21666666666667,-1208.79999999999,95531.6,-1.27,NA,96794.275,NA,7.23125,NA,NA
"823","Missouri",1983,2,5,10,FALSE,FALSE,3728166.66666667,2357283.25,63.2333333333333,2124042.66666667,56.975,233240.583333333,9.89166666666667,3079.29999999999,98610.9,3.12,NA,96601.325,NA,8.49375,NA,NA
"824","Missouri",1984,3,5,9,FALSE,FALSE,3756416.66666667,2387414.16666667,63.55,2216295.66666667,59,171118.5,7.16666666666667,8460.20000000001,107071.1,7.9,97799.525,99488.5,7.11458333333333,8.47916666666666,1688.97499999998,1.36458333333333
"825","Missouri",1985,4,5,8,FALSE,FALSE,3777666.66666667,2459645.5,65.1083333333333,2299115.08333333,60.8666666666667,160530.416666667,6.525,1595.79999999999,108666.9,1.47,99815.8375,102470.125,7.17395833333333,8.2,2654.28749999998,1.02604166666666
"826","Missouri",1986,5,5,7,FALSE,FALSE,3821750,2536322.16666667,66.3583333333333,2377701,62.2,158621.166666667,6.25833333333333,2984.70000000001,111651.6,2.67,101647.2,106500.125,7.34583333333333,7.46041666666666,4852.92499999997,0.11458333333333
"827","Missouri",1987,6,5,6,FALSE,FALSE,3866583.33333333,2581683.66666667,66.7833333333333,2420650.58333333,62.6,161033.083333333,6.225,4408.5,116060.1,3.8,103731.875,110862.425,7.51875,6.54375,7130.54999999996,-0.975000000000001
"828","Missouri",1988,7,5,5,FALSE,FALSE,3897000,2585126.58333333,66.3416666666667,2437120.83333333,62.5333333333333,148005.75,5.725,5111.2,121171.3,4.22,106937.9875,114387.475,7.33125,6.18333333333333,7449.48749999997,-1.14791666666667
"829","Missouri",1989,8,5,4,FALSE,FALSE,3910500,2612594.16666667,66.8166666666667,2467663.08333333,63.1,144931.083333333,5.54166666666667,2517,123688.3,2.03,110306.475,118142.825,7.06875,5.9375,7836.34999999998,-1.13125
"830","Missouri",1990,9,5,3,FALSE,FALSE,3861197.16666667,2613742,67.7083333333333,2460709.41666667,63.725,153032.583333333,5.85,-1403.7,122284.6,-1.15,113650.6,120801.075,6.64791666666666,5.83541666666667,7150.47499999998,-0.812499999999999
"831","Missouri",1991,10,5,2,FALSE,FALSE,3892925.41666667,2646191.25,67.975,2471806.5,63.5,174384.75,6.58333333333333,1882,124166.6,1.52,116845.0625,122827.7,6.234375,5.925,5982.63749999998,-0.309374999999999
"832","Missouri",1992,11,5,1,FALSE,FALSE,3921320.75,2651251.25,67.6166666666667,2486984.91666667,63.425,164266.333333333,6.19166666666667,3690.59999999999,127857.2,2.89,119443.325,124499.175,6.1125,6.04166666666667,5055.84999999998,-0.0708333333333329
"833","Missouri",1993,0,6,12,FALSE,FALSE,3962466.16666667,2684560.25,67.75,2517210.41666667,63.525,167349.833333333,6.225,420.699999999997,128277.9,0.33,121894.7,125646.575,6.075,6.2125,3751.87499999997,0.137499999999999
"834","Missouri",1994,-1,6,11,FALSE,FALSE,4006944.75,2769761.5,69.1333333333333,2630098,65.625,139663.5,5.05833333333333,9101.5,137379.4,6.63,125110.675,129420.275,5.925,6.01458333333333,4309.59999999996,0.0895833333333327
"835","Missouri",1995,-2,6,10,FALSE,FALSE,4048756.66666667,2863804.66666667,70.7333333333333,2728652.5,67.4083333333333,135152.166666667,4.725,6991.30000000002,144370.7,4.84,128649.5,134471.3,5.7375,5.55,5821.79999999994,-0.1875
"836","Missouri",1996,-3,6,9,FALSE,FALSE,4091568.66666667,2908654.83333333,71.0833333333333,2770024.83333333,67.7,138630,4.75833333333333,5897,150267.7,3.92,132286.55,140073.925,5.61666666666666,5.19166666666666,7787.37499999997,-0.425
"837","Missouri",1997,-4,6,8,FALSE,FALSE,4132214,2928205.66666667,70.8666666666667,2800735.5,67.7833333333333,127470.166666667,4.35833333333333,8040.29999999999,158308,5.08,136614.0125,147581.45,5.46875,4.725,10967.4375,-0.74375
"838","Missouri",1998,-5,6,7,FALSE,FALSE,4165026,2917019,70.0333333333333,2796275.25,67.125,120743.75,4.11666666666667,6663.45999999999,164971.46,4.04,141949.87,154479.465,5.25208333333333,4.48958333333333,12529.595,-0.7625
"839","Missouri",1999,-6,6,6,FALSE,FALSE,4201421.33333333,2906008.08333333,69.1583333333333,2809943.5,66.8833333333333,96064.5833333333,3.30833333333333,4514.05000000002,169485.51,2.66,147614.73375,160758.1675,4.84270833333333,4.13541666666666,13143.43375,-0.707291666666666
"840","Missouri",2000,-7,6,5,FALSE,FALSE,4235659.75,2960416.08333333,69.9,2854070.16666667,67.3833333333333,106345.916666667,3.58333333333333,5520.14999999999,175005.66,3.15,153508.29125,166942.6575,4.51666666666666,3.84166666666666,13434.36625,-0.675
"841","Missouri",2001,-8,6,4,FALSE,FALSE,4272690.83333333,3000725.16666667,70.2416666666667,2862667,67,138058.166666667,4.59166666666667,-1178.86000000002,173826.8,-0.68,159201.90375,170822.3575,4.3125,3.9,11620.45375,-0.412500000000001
"842","Missouri",2002,-9,6,3,FALSE,FALSE,4310430.16666667,3000816.75,69.6166666666667,2839724.08333333,65.8916666666667,161092.666666667,5.375,1727.66,175554.46,0.98,163973.78625,173468.1075,4.35208333333333,4.21458333333333,9494.32124999998,-0.137500000000001
"843","Missouri",2003,-10,6,2,FALSE,FALSE,4346055.75,3020292.08333333,69.4916666666667,2850411.25,65.6,169880.833333333,5.625,3572.20000000001,179126.66,1.99,168318.28125,175878.395,4.46458333333333,4.79375,7560.11374999999,0.329166666666666
"844","Missouri",2004,-11,6,1,FALSE,FALSE,4386582.41666667,3014641.58333333,68.7333333333333,2838208.41666667,64.7083333333333,176433.166666667,5.85833333333333,3928,183054.66,2.15,172416.65125,177890.645,4.60208333333333,5.3625,5473.99374999999,0.760416666666666
"845","Missouri",2005,0,7,4,TRUE,FALSE,4435044.91666667,3009026.33333333,67.85,2847042,64.1916666666667,161984.333333333,5.375,3067.07000000001,186121.73,1.65,175893.3675,180964.3775,4.72916666666666,5.55833333333333,5071.01000000001,0.829166666666666
"846","Missouri",2006,1,7,3,TRUE,FALSE,4487607.83333333,3029295.66666667,67.5,2882107.75,64.2166666666667,147187.916666667,4.86666666666667,1222.87999999998,187344.61,0.65,178690.01125,183911.915,4.82291666666666,5.43125,5221.90375000003,0.608333333333333
"847","Missouri",2007,2,7,2,TRUE,FALSE,4532828,3034724.25,66.9583333333333,2880095.08333333,63.5416666666667,154629.166666667,5.08333333333333,824.870000000024,188169.48,0.44,181025.5075,186172.62,5.04479166666667,5.29583333333333,5147.11250000002,0.251041666666665
"848","Missouri",2008,3,7,1,TRUE,FALSE,4576050.83333333,3029779.66666667,66.2166666666667,2842392.58333333,62.1083333333333,187387.083333333,6.175,4470.67999999999,192640.16,2.32,183229.82,188568.995,5.36875,5.375,5339.17500000002,0.00624999999999876
"849","Missouri",2009,0,8,NA,NA,NA,4610127.08333333,3050210.33333333,66.1583333333333,2767877.58333333,60.0583333333333,282332.75,9.25833333333333,-3804.26999999999,188835.89,-2.01,185105.95625,189247.535,5.95208333333333,6.34583333333333,4141.57875000004,0.393749999999999
"850","Missouri",2010,-1,8,NA,NA,NA,4629267.16666667,3056103.75,66.025,2763502.16666667,59.6833333333333,292601.583333333,9.575,3177.21999999997,192013.11,1.65,187163.2875,190414.66,6.47708333333333,7.52291666666666,3251.37250000003,1.04583333333333
"851","Montana",1977,-8,4,12,FALSE,FALSE,550500,348983.5,63.3916666666667,327011,59.4083333333333,21972.5,6.3,NA,13956.1,NA,NA,NA,NA,NA,NA,NA
"852","Montana",1978,-9,4,11,FALSE,FALSE,564666.666666667,365982.083333333,64.8083333333333,345007.5,61.1083333333333,20974.5833333333,5.73333333333333,991.6,14947.7,6.63,NA,NA,NA,NA,NA,NA
"853","Montana",1979,-10,4,10,FALSE,FALSE,571916.666666667,371519.083333333,64.9583333333333,352314.833333333,61.5916666666667,19204.25,5.175,27.7999999999993,14975.5,0.19,NA,NA,NA,NA,NA,NA
"854","Montana",1980,-11,4,9,FALSE,FALSE,574833.333333333,375745.666666667,65.3833333333333,352790.333333333,61.3666666666667,22955.3333333333,6.11666666666667,42.3999999999996,15017.9,0.28,NA,14724.3,NA,5.83125,NA,NA
"855","Montana",1981,-12,4,8,FALSE,FALSE,581666.666666667,384963.666666667,66.1916666666667,358601.916666667,61.65,26361.75,6.83333333333333,587.6,15605.5,3.77,NA,15136.65,NA,5.96458333333333,NA,NA
"856","Montana",1982,-13,4,7,FALSE,FALSE,588250,388878.833333333,66.1166666666667,355784.75,60.4833333333333,33094.0833333333,8.51666666666667,-690,14915.5,-4.63,NA,15128.6,NA,6.66041666666667,NA,NA
"857","Montana",1983,-14,4,6,FALSE,FALSE,596250,396721.916666667,66.5416666666667,362516.833333333,60.8,34205.0833333333,8.61666666666667,16.1000000000004,14931.6,0.11,NA,15117.625,NA,7.52083333333333,NA,NA
"858","Montana",1984,-15,4,5,FALSE,FALSE,601416.666666667,401815.833333333,66.8083333333333,371241,61.725,30574.8333333333,7.60833333333333,91.1999999999989,15022.8,0.61,14921.575,15118.85,6.8625,7.89375,197.275000000001,1.03125
"859","Montana",1985,-16,4,4,FALSE,FALSE,603250,402919.416666667,66.7833333333333,372102.166666667,61.675,30817.25,7.64166666666667,-387.699999999999,14635.1,-2.65,15006.45,14876.25,7.03020833333333,8.09583333333333,-130.199999999997,1.065625
"860","Montana",1986,-17,4,3,FALSE,FALSE,600333.333333333,401776.416666667,66.9166666666667,369915.25,61.625,31861.1666666667,7.925,-113.700000000001,14521.4,-0.78,14953.1625,14777.725,7.30416666666667,7.94791666666666,-175.437499999998,0.643749999999997
"861","Montana",1987,-18,4,2,FALSE,FALSE,597500,401115.333333333,67.1333333333333,371278.166666667,62.1416666666667,29837.1666666667,7.45,102.700000000001,14624.1,0.7,14909.2375,14700.85,7.58854166666667,7.65625,-208.387499999995,0.0677083333333304
"862","Montana",1988,-19,4,1,FALSE,FALSE,596083.333333333,404589.583333333,67.875,377662.916666667,63.35,26926.6666666667,6.65833333333333,-127.5,14496.6,-0.88,14844.075,14569.3,7.65625,7.41875,-274.774999999998,-0.237500000000003
"863","Montana",1989,0,5,16,FALSE,FALSE,596333.333333333,408757.416666667,68.5416666666667,385144.25,64.5916666666667,23613.1666666667,5.78333333333333,592.699999999999,15089.3,3.93,14779.55,14682.85,7.525,6.95416666666666,-96.6999999999953,-0.570833333333337
"864","Montana",1990,1,5,15,FALSE,FALSE,595669.166666667,403196.75,67.6833333333333,379126,63.6583333333333,24070.75,5.975,266,15355.3,1.73,14834.525,14891.325,7.20729166666667,6.46666666666666,56.8000000000047,-0.740625000000004
"865","Montana",1991,2,5,14,FALSE,FALSE,602292.583333333,405867.75,67.3833333333333,377869.583333333,62.7416666666667,27998.1666666667,6.88333333333333,383.900000000001,15739.2,2.44,14935.475,15170.1,6.990625,6.325,234.625000000005,-0.665625000000004
"866","Montana",1992,3,5,13,FALSE,FALSE,612721.25,417404.333333333,68.125,389277.916666667,63.525,28126.4166666667,6.75,826.799999999999,16566,4.99,15128.375,15687.45,6.88333333333334,6.34791666666667,559.075000000008,-0.535416666666669
"867","Montana",1993,4,5,12,FALSE,FALSE,626483.083333333,422678.25,67.4833333333333,397142.75,63.3916666666667,25535.5,6.03333333333333,718.599999999999,17284.6,4.16,15459.5625,16236.275,6.68229166666667,6.41041666666667,776.712500000009,-0.271875000000002
"868","Montana",1994,5,5,11,FALSE,FALSE,640828.333333333,432303.75,67.475,409629.583333333,63.925,22674.1666666667,5.23333333333333,647.800000000003,17932.4,3.61,15885.9375,16880.55,6.34583333333334,6.225,994.61250000001,-0.120833333333336
"869","Montana",1995,6,5,10,FALSE,FALSE,655756.833333333,443098.833333333,67.575,418048.833333333,63.75,25050,5.65,103.799999999999,18036.2,0.58,16312.45,17454.8,6.12083333333334,5.91666666666667,1142.35000000001,-0.204166666666669
"870","Montana",1996,7,5,9,FALSE,FALSE,667268.833333333,449288.333333333,67.3333333333333,425402.583333333,63.7666666666667,23885.75,5.325,305.700000000001,18341.9,1.67,16793.1125,17898.775,5.95416666666667,5.56041666666667,1105.66250000001,-0.393750000000003
"871","Montana",1997,8,5,8,FALSE,FALSE,673364,452754.833333333,67.2416666666667,428618.333333333,63.65,24136.5,5.35,590.099999999999,18932,3.12,17273.45,18310.625,5.9,5.38958333333333,1037.17500000001,-0.510416666666671
"872","Montana",1998,9,5,7,FALSE,FALSE,676542.583333333,460378.5,68.0416666666667,434895.666666667,64.2833333333333,25482.8333333333,5.525,1278.11,20210.11,6.32,17880.30125,18880.0525,5.84375,5.4625,999.751250000008,-0.381250000000004
"873","Montana",1999,10,5,6,FALSE,FALSE,680887.75,464538.083333333,68.2333333333333,440132.833333333,64.6416666666667,24405.25,5.25,95.1399999999994,20305.25,0.47,18451.0575,19447.315,5.63958333333334,5.3625,996.257500000011,-0.277083333333337
"874","Montana",2000,11,5,5,FALSE,FALSE,686935.75,467389.333333333,68.0416666666667,444275.833333333,64.675,23113.5,4.95,557.91,20863.16,2.67,18988.2025,20077.63,5.41458333333334,5.26875,1089.42750000001,-0.145833333333337
"875","Montana",2001,12,5,4,FALSE,FALSE,693174.333333333,465965.916666667,67.2166666666667,444835.333333333,64.1666666666667,21130.5833333333,4.54166666666667,197.740000000002,21060.9,0.94,19460.24,20609.855,5.228125,5.06666666666667,1149.61500000001,-0.161458333333337
"876","Montana",2002,13,5,3,FALSE,FALSE,700096,467110.833333333,66.7333333333333,446564.916666667,63.7916666666667,20545.9166666667,4.4,629.209999999999,21690.11,2.9,19929.95375,20979.855,5.12395833333334,4.78541666666667,1049.90125000001,-0.33854166666667
"877","Montana",2003,14,5,2,FALSE,FALSE,708358.333333333,471470.5,66.5583333333333,449232.75,63.4,22237.75,4.70833333333333,945.009999999998,22635.12,4.17,20504.81875,21562.3225,5.00625,4.65,1057.50375000001,-0.356250000000004
"878","Montana",2004,15,5,1,FALSE,FALSE,718056.75,480287.25,66.875,457402.166666667,63.7166666666667,22885.0833333333,4.76666666666667,1100.02,23735.14,4.63,21178.97375,22280.3175,4.93645833333334,4.60416666666667,1101.34375000001,-0.33229166666667
